InvoiceId,OrderDate,CustomerName,ShipPostalCode,ShipCity,ShipState,ShipCountry,ShipMode,BalanceDue,SubTotal,DiscountPercent,DiscountAmount,ShippingAmount,InvoiceTotal,OrderId,ProductName,SubCategory,Category,ProductId,Quantity,UnitPrice,ItemSubTotal
20003,2023-09-16,Aaron Bergman,55197,Hamburg,Hamburg,Germany,Standard Class,1781.56,1723.04,,,58.52,1781.56,GE-2012-AA8707870-48785,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-4122,3.0,530.8243,1592.47
20072,2023-09-21,Nguyen Minh Anh,47759,Turku,Southwest Finland,Finland,Standard Class,4082.53,4047.17,0.0,0.0,35.36,4082.53,FI-2012-NG3634980-43929,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-1761,10.0,5.7251,57.25
20010,2024-01-09,Sofia Müller,99307,Berlin,Berlin,Germany,Same Day,4456.32,4776.81,0.075,358.26,37.77,4456.32,GE-2016-SO2065818-46304,Monitor 27in IPS,Accessories,Technology,TEC-AC-8381,5.0,324.3679,1621.84
20244,2025-04-18,Aaron Bergman,67700,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,262.23,235.84,0.05,11.79,38.18,262.23,VI-2015-AA3283789-44922,"Desk Organizer Tray, Bamboo",Chairs,Technology,OFF-ST-3205,5.0,8.1388,40.69
20105,2023-09-17,Nguyen Minh Anh,80457,Hanoi,Hanoi,Vietnam,Second Class,1195.51,1339.16,0.15,200.87,57.22,1195.51,VI-2015-NG8610879-46078,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-1795,6.0,171.2666,1027.6
20227,2023-03-15,Corey Catlett,28136,Berlin,Berlin,Germany,Second Class,9893.89,9861.07,0.0,0.0,32.82,9893.89,GE-2012-CO3533857-40149,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-8912,6.0,1392.0274,8352.16
20241,2024-07-11,Mikko Laine,78302,Hanoi,Hanoi,Vietnam,Second Class,2920.73,3034.29,0.05,151.71,21.56,2920.73,VI-2015-MI3843767-42274,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-3903,10.0,244.2506,2442.51
20091,2023-05-14,Mikko Laine,18968,Da Nang,Da Nang,Vietnam,Second Class,11063.92,11897.42,0.075,892.31,58.81,11063.92,VI-2014-MI4816586-41480,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-3103,1.0,1018.0353,1018.04
20153,2024-07-06,Mikko Laine,74700,Helsinki,Uusimaa,Finland,Second Class,4509.48,4452.04,,,57.44,4509.48,FI-2012-MI9782613-45908,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-6273,6.0,18.1022,108.61
20063,2024-09-24,Mikko Laine,26106,Barcelona,Catalonia,Spain,First Class,1975.98,1931.38,0.0,0.0,44.6,1975.98,SP-2016-MI4205394-41402,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-5067,2.0,99999.9999,19.14
20145,2026-02-27,Nguyen Minh Anh,50562,Hanoi,Hanoi,Vietnam,Same Day,1742.11,1850.51,0.075,138.79,30.39,1742.11,VI-2013-NG7171347-49345,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-5819,5.0,10.048,50.24
20064,2024-07-06,David Philippe,74332,Da Nang,Da Nang,Vietnam,Same Day,7164.96,7137.72,0.0,0.0,27.24,7164.96,VI-2012-DA2561176-44820,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-7762,10.0,318.0049,3180.05
20169,2025-10-14,Elina Virtanen,37109,Helsinki,Uusimaa,Finland,First Class,2878.63,3334.22,0.15,500.13,44.54,2878.63,FI-2012-EL6189037-46523,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-9393,2.0,158.815,317.63
20195,2024-06-20,Aisha Khan,33233,Turku,Southwest Finland,Finland,Same Day,1124.33,1266.99,0.15,190.05,47.39,1124.33,FI-2014-AI8925622-41647,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-6143,6.0,30.6707,184.02
20196,2025-06-12,David Philippe,72695,Cologne,North Rhine-Westphalia,Germany,Second Class,1375.36,1608.36,0.15,241.25,8.25,1375.36,GE-2014-DA6388299-44676,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-4435,10.0,92.8665,928.67
20230,2025-02-24,,62023,Austin,Texas,United States,First Class,790.62,858.04,0.1,85.8,18.38,790.62,UN-2014-BR7812009-47520,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-6657,1.0,68.9735,68.97
20183,2023-10-31,Sofia Müller,32772,Helsinki,Uusimaa,Finland,Same Day,4909.25,5118.66,0.05,255.93,46.52,4909.25,GE-2013-EL5152562-47546,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-3913,6.0,153.9232,923.54
20155,2023-07-18,Aaron Bergman,41719,Munich,Bavaria,Germany,First Class,2201.44,2177.06,,,24.38,2201.44,GE-2016-AA6578736-42185,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-6281,1.0,199.7628,199.76
20045,2025-05-28,Nguyen Minh Anh,29342,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,1647.6,1598.37,0.0,0.0,49.23,1647.6,VI-2012-NG8132769-43585,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-8870,10.0,28.2549,282.55
20215,2025-12-27,Bruce Degenhardt,40807,Cologne,North Rhine-Westphalia,Germany,Standard Class,5198.42,5416.03,0.05,270.8,53.19,5198.42,GE-2016-BR6379867-43881,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-7839,6.0,30.726,184.36
20205,2025-06-30,Elina Virtanen,81812,Helsinki,Uusimaa,Finland,Second Class,1140.68,1196.36,0.075,89.73,34.05,1140.68,FI-2013-EL2373555-48609,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-7920,1.0,178.8641,178.86
20057,2024-08-07,Aaron Bergman,ABCDE,San Francisco,California,United States,First Class,1013.04,1118.48,0.1,111.85,6.41,1013.04,UN-2013-AA6218367-41771,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-7240,1.0,142.8179,142.82
20175,2023-05-03,David Philippe,91609,Helsinki,Uusimaa,Finland,Standard Class,2321.35,2839.94,0.2,567.99,49.4,2321.35,FI-2014-DA9102469-44012,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-4275,2.0,510.0814,1020.16
20164,2025-09-08,Aaron Bergman,58875,Cologne,North Rhine-Westphalia,Germany,Same Day,4499.96,4708.49,0.05,235.42,26.89,4499.96,GE-2012-AA3310140-48674,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-5695,2.0,352.4999,705.0
20226,2023-12-13,Elina Virtanen,40003,Madrid,Madrid,Spain,Second Class,1139.29,1088.14,,,51.15,1139.29,SP-2016-EL1985360-48584,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-5835,2.0,511.5813,1023.16
20207,2024-04-25,Mikko Laine,74071,Hanoi,Hanoi,Vietnam,First Class,3008.96,3239.68,0.075,242.98,12.26,3008.96,VI-2016-MI8473959-40911,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-6876,5.0,225.0912,1125.46
20168,2026-01-06,Nguyen Minh Anh,25908,Austin,Texas,United States,Second Class,6481.92,6457.07,,,24.85,6481.92,UN-2013-NG4971774-48094,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-4675,6.0,156.1107,936.66
20129,2026-03-22,Bruce Degenhardt,25096,Da Nang,Da Nang,Vietnam,Same Day,235.26,222.68,0.2,44.54,57.12,235.26,VI-2012-BR6448705-42815,"Desk Organizer Tray, Bamboo",Storage,Office Supplies,OFF-ST-5712,1.0,37.6475,37.65
20152,2023-07-08,Daniel Romero,85613,Helsinki,Uusimaa,Finland,First Class,1043.87,1068.7,0.05,53.44,28.61,1043.87,FI-2016-DA5059048-42352,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-7825,3.0,24.2483,72.74
20022,2024-06-28,Sofia Müller,63384,Berlin,Berlin,Germany,Same Day,869.03,854.97,,,14.06,869.03,GE-2015-SO4586084-46570,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-1212,2.0,269.3584,538.72
20082,2023-11-25,Bruce Degenhardt,36713,Valencia,Valencian Community,Spain,Same Day,1481.38,1829.03,0.2,365.81,18.16,1481.38,SP-2012-BR1484348-49975,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-8259,2.0,244.9527,489.91
20120,2023-10-09,Aaron Bergman,82910,Hanoi,Hanoi,Vietnam,Standard Class,2448.94,2399.54,0.0,0.0,49.4,2448.94,VI-2012-AA5673599-49406,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-7025,10.0,49.1698,491.7
20068,2024-09-13,Aisha Khan,17261,Cologne,North Rhine-Westphalia,Germany,Standard Class,369.43,454.7,0.2,90.94,5.67,369.43,GE-2013-AI9235577-41680,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-4218,2.0,8.7068,17.41
20233,2024-09-07,Aisha Khan,29844,Helsinki,Uusimaa,Finland,Standard Class,1988.8,2458.12,0.2,491.62,22.3,1988.8,FI-2016-AI1552000-42938,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-2220,1.0,923.7327,923.73
20179,2024-07-22,Sofia Müller,63017,Helsinki,Uusimaa,Finland,Standard Class,2291.87,2512.44,0.1,251.24,30.67,2291.87,FI-2013-SO3673322-48163,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-9418,1.0,95.9218,95.92
20122,2025-05-30,Daniel Romero,28596,New York,New York,United States,First Class,654.29,676.97,0.075,50.77,28.09,654.29,UN-2012-DA9900022-43524,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-5572,6.0,7.6994,46.2
20154,2026-01-04,Elina Virtanen,22765,Tampere,Pirkanmaa,Finland,Same Day,1293.48,1341.61,0.05,67.08,18.95,1293.48,FI-2015-EL1730386-46338,"Executive Desk, L-Shape (Espresso)",Phones,Technology,FUR-TA-5178,1.0,481.394,481.39
20193,2023-12-26,Bruce Degenhardt,15513,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,3137.81,3669.07,0.15,550.36,19.1,3137.81,VI-2012-BR6811015-47247,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-3536,1.0,22.4518,22.45
20073,2025-06-15,David Philippe,87833,Seattle,Washington,United States,Same Day,837.83,835.74,0.05,41.79,43.88,837.83,UN-2014-DA1547605-43792,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-1833,10.0,10.4314,104.31
20190,2025-04-11,Aaron Bergman,32699,Da Nang,Da Nang,Vietnam,Same Day,2273.34,2348.6,0.05,117.43,42.17,2273.34,VI-2016-AA6743294-48950,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-9037,10.0,117.0224,1170.22
20234,2025-05-25,Daniel Romero,49227,New York,New York,United States,Second Class,2812.64,3451.15,0.2,690.23,51.72,2812.64,UN-2016-DA5034453-49284,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-6207,6.0,147.1901,883.14
20053,2024-02-03,David Philippe,26728,Da Nang,Da Nang,Vietnam,First Class,11619.48,13636.37,0.15,2045.46,28.57,11619.48,VI-2015-DA1454696-41375,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-9529,1.0,800.3808,800.38
20049,2025-01-17,Aaron Bergman,80799,Austin,Texas,United States,First Class,6513.8,6995.28,0.075,524.65,43.17,6513.8,UN-2013-AA3530518-43788,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-7814,6.0,625.9252,3755.55
20065,2025-03-26,David Philippe,82545,Austin,Texas,United States,Standard Class,955.97,1089.42,0.15,163.41,29.96,955.97,UN-2015-DA6549757-45764,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-6724,2.0,319.6832,639.37
20018,2026-01-17,Nguyen Minh Anh,26251,Madrid,Madrid,Spain,Same Day,1800.35,1965.95,0.1,196.6,31.0,1800.35,SP-2013-NG3219824-49355,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-6437,3.0,34.8439,104.53
20216,2025-06-25,Bruce Degenhardt,56164,Turku,Southwest Finland,Finland,First Class,1779.45,1941.32,0.1,194.13,32.26,1779.45,FI-2016-BR3938247-46999,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-9691,5.0,119.68,598.4
20220,2023-06-15,Bruce Degenhardt,59551,Cologne,North Rhine-Westphalia,Germany,First Class,5495.42,6415.87,0.15,962.38,41.93,5495.42,GE-2012-BR4156856-49626,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-1144,1.0,1285.4915,1285.49
20023,2024-08-26,David Philippe,47503,Hamburg,Hamburg,Germany,Same Day,4915.6,4894.28,0.0,0.0,21.32,4915.6,GE-2016-DA9164991-42536,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-4937,10.0,392.3265,3923.27
20014,2024-07-04,Aisha Khan,23786,Barcelona,Catalonia,Spain,First Class,2209.86,2719.45,0.2,543.89,34.3,2209.86,SP-2012-AI9153566-41133,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-1653,3.0,136.2745,408.82
20039,2024-08-04,Aisha Khan,77254,Turku,Southwest Finland,Finland,First Class,6791.6,7332.7,0.075,549.95,8.85,6791.6,FI-2016-AI4305700-45967,"Smartphone, 256GB (Silver)",Phones,Technology,FUR-BO-99999,4.0,642.4429,2569.77
20030,2024-09-09,Bruce Degenhardt,99376,Turku,Southwest Finland,Finland,Second Class,3336.45,3671.76,0.1,367.18,31.87,3336.45,FI-2014-BR4415796-44325,"Mechanical Keyboard, TKL",Accessories,Technology,OFF__ST__1234,1.0,168.0304,168.03
20015,2025-10-30,Elina Virtanen,31644,New York,New York,United States,Standard Class,8011.73,8850.21,0.1,885.02,46.54,8011.73,UN-2016-EL8099076-43470,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-7143,6.0,1412.6759,8476.06
20138,2025-03-16,Aaron Bergman,57179,Turku,Southwest Finland,Finland,Same Day,522.43,474.02,,,48.41,522.43,FI-2015-AA6676858-49795,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-8975,1.0,180.7875,180.79
20034,2025-02-23,Elina Virtanen,63265,Seattle,Washington,United States,Second Class,7905.04,8539.11,0.075,640.43,6.36,7905.04,UN-2013-EL3726327-42900,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-4154,3.0,147.9179,443.75
20210,2023-12-04,Corey Catlett,59081,Hanoi,Hanoi,Vietnam,Same Day,4738.99,4696.44,,,42.55,4738.99,VI-2015-CO7333337-46154,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-3742,6.0,563.9082,3383.45
20189,2025-06-24,Nguyen Minh Anh,63788,Hanoi,Hanoi,Vietnam,Same Day,2720.95,2685.1,0.0,0.0,35.85,2720.95,VI-2012-NG3316639-48498,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-2072,2.0,180.7704,8.77
20177,2026-04-09,Aaron Bergman,65368,Turku,Southwest Finland,Finland,Same Day,3453.3,3824.96,0.1,382.5,10.84,3453.3,FI-2013-AA7216632-48437,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-4492,4.0,801.399,3205.6
20187,2024-11-21,Aisha Khan,88238,Da Nang,Da Nang,Vietnam,Same Day,3742.02,4122.89,0.1,412.29,31.42,3742.02,VI-2014-AI4817541-40841,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-9810,4.0,86.4233,345.69
20090,2025-10-18,Bruce Degenhardt,54376,Seattle,Washington,United States,Same Day,663.68,655.35,0.075,49.15,57.48,663.68,UN-2012-BR6512415-48742,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-3519,1.0,209.3986,209.4
20198,2023-03-20,Bruce Degenhardt,45222,Madrid,Madrid,Spain,First Class,745.8,836.38,0.15,125.46,34.88,745.8,SP-2014-BR5774152-47444,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-1620,1.0,2.7325,2.73
20231,2023-08-14,Aisha Khan,22256,Austin,Texas,United States,Same Day,3574.49,3855.57,0.075,289.17,8.09,3574.49,UN-2015-AI7327855-49055,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-5127,6.0,299.3095,1795.86
20224,2024-05-28,Sofia Müller,12125,Hanoi,Hanoi,Vietnam,Standard Class,2701.51,2685.72,0.0,0.0,15.79,2701.51,VI-2016-SO8005797-44836,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-4729,2.0,1037.2511,2074.5
20156,2024-02-23,David Philippe,39362,Valencia,Valencian Community,Spain,Second Class,1019.07,997.93,,,21.14,1019.07,SP-2013-DA2058651-47498,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-7626,4.0,187.5774,750.31
20080,2025-09-18,Daniel Romero,61324,Turku,Southwest Finland,Finland,Standard Class,1126.21,1366.14,0.2,273.23,33.3,1126.21,FI-2014-DA2944841-46622,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-2938,6.0,3.1298,18.78
20135,2025-03-26,Bruce Degenhardt,20172,Berlin,Berlin,Germany,First Class,6442.57,6925.03,0.075,519.38,36.92,6442.57,GE-2016-BR9507186-46299,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-2036,10.0,51.1448,511.45
20125,2023-10-15,Bruce Degenhardt,46872,Barcelona,Catalonia,Spain,Same Day,2266.66,2239.92,0.0,0.0,26.74,2266.66,SP-2016-BR6174418-40744,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-2189,3.0,247.7681,743.3
20067,2026-02-08,Mikko Laine,47093,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,8444.63,8873.43,0.05,443.67,14.87,8444.63,VI-2013-MI5970190-43727,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-5748,2.0,616.7274,1233.45
20208,2023-06-28,Elina Virtanen,70604,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,418.3,516.41,0.2,103.28,5.17,418.3,VI-2012-EL7642917-44169,"Storage Ottoman, Fabric",Furnishings,Furniture,FURBO5779,4.0,95.3159,381.26
20117,2024-12-01,Bruce Degenhardt,32531,Barcelona,Catalonia,Spain,Second Class,1828.5,2273.5,0.2,454.7,9.7,1828.5,SP-2015-BR2126310-41494,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-1504,5.0,23.5978,117.99
20160,2025-07-30,Mikko Laine,33652,Hanoi,Hanoi,Vietnam,Standard Class,2749.32,2850.5,0.05,142.53,41.35,2749.32,VI-2014-MI2721307-41311,,Chairs,Furniture,FUR-CH-3234,4.0,219.3541,877.42
20083,2023-03-30,Elina Virtanen,63477,Austin,Texas,United States,First Class,2778.98,2738.36,,,40.62,2778.98,UN-2013-EL2903561-47560,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-9941,2.0,253.2228,506.45
20093,2026-02-21,Corey Catlett,84178,New York,New York,United States,Second Class,1665.66,1791.96,0.1,179.2,52.9,1665.66,UN-2013-CO3937176-41293,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-5883,3.0,405.5132,1216.54
20166,2025-08-31,Nguyen Minh Anh,48100,Valencia,Valencian Community,Spain,Standard Class,536.69,414.56,0.0,0.0,51.91,536.69,SP-2015-NG4358435-42009,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-3316,1.0,137.9625,137.96
20137,2023-08-21,Elina Virtanen,50345,Valencia,Valencian Community,Spain,Second Class,474.38,476.28,0.075,35.72,33.82,474.38,SP-2012-EL5156449-47172,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-7456,6.0,9.5703,57.42
20213,2023-05-06,Corey Catlett,90600,Seattle,Washington,United States,First Class,7494.99,7457.32,,,37.67,7494.99,UN-2013-CO4457475-41102,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-5992,2.0,284.5571,569.11
20228,2025-11-15,David Philippe,9031,Madrid,Madrid,Spain,First Class,1708.33,1674.21,1.2,,34.12,1708.33,SP-2016-DA7901115-40194,Monitor 27in IPS,Accessories,Technology,TEC-AC-6633,2.0,255.5433,511.09
20016,2025-05-27,Aaron Bergman,67423,Austin,Texas,United States,Same Day,486.52,462.93,,,23.59,486.52,UN-2012-AA5159166-43681,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-9397,1.0,73.8004,73.8
20071,2024-06-06,Elina Virtanen,59856,Da Nang,Da Nang,Vietnam,Same Day,2643.26,2834.01,0.075,212.55,21.8,2643.26,VI-2015-EL5988757-49642,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-5140,2.0,82.9245,165.85
20201,2026-01-20,Aaron Bergman,21368,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,7266.48,7831.01,0.075,587.33,22.8,7266.48,VI-2012-AA4100114-42303,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-1891,6.0,40.3696,242.22
20054,2023-06-12,Bruce Degenhardt,59689,Hanoi,Hanoi,Vietnam,Standard Class,637.93,622.17,0.05,31.11,46.87,637.93,VI-2013-BR8628588-45355,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-2198,2.0,32.1957,64.39
20001,2024-06-20,Elina Virtanen,89022,Cologne,North Rhine-Westphalia,Germany,First Class,5591.09,6025.91,0.075,451.94,17.12,5591.09,GE-2016-EL4335942-48928,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-2608,2.0,374.3519,748.7
20099,2023-05-21,Bruce Degenhardt,67780,Seattle,Washington,United States,First Class,3923.59,3868.56,,,55.03,3923.59,UN-2016-BR7121355-42153,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-6420,3.0,5.4361,16.31
20172,2024-06-05,Aaron Bergman,42007,Valencia,Valencian Community,Spain,Standard Class,2553.77,2936.67,0.15,440.5,57.6,2553.77,SP-2012-AA5204459-43216,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-4842,1.0,99.8788,99.88
20151,2023-10-15,Bruce Degenhardt,41148,San Francisco,California,United States,Standard Class,2662.76,2835.26,0.075,212.64,40.14,2662.76,UN-2012-BR1801102-43906,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-4170,3.0,216.3239,648.97
20243,2025-12-11,Mikko Laine,48415,Madrid,Madrid,Spain,Second Class,1520.48,1594.85,0.05,79.74,5.37,1520.48,SP-2015-MI2794698-42219,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-6008,10.0,3.5239,35.24
20050,2025-06-28,Corey Catlett,53370,Seattle,Washington,United States,Same Day,2164.13,2670.02,0.2,534.0,28.11,2164.13,UN-2015-CO2044645-43388,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-6971,3.0,14.5039,43.51
20157,2023-05-26,Aaron Bergman,50757,Cologne,North Rhine-Westphalia,Germany,Same Day,2135.62,2089.19,,,46.43,2135.62,GE-2016-AA8942330-44150,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-1079,3.0,422.3226,1266.97
20007,2024-12-25,Aisha Khan,50121,Turku,Southwest Finland,Finland,First Class,3042.25,3025.65,,,16.6,3042.25,FI-2014-AI7730428-44386,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-8145,2.0,228.022,456.04
20101,2025-11-12,Bruce Degenhardt,54397,Austin,Texas,United States,First Class,2590.98,3166.02,0.2,633.2,58.16,2590.98,UN-2015-BR2263313-42306,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-6432,5.0,237.3684,1186.84
20240,1999-03-16,Daniel Romero,56388,Hanoi,Hanoi,Vietnam,First Class,1862.32,1841.27,,,21.05,1862.32,VI-2016-DA6443037-46311,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-6004,5.0,4.8617,24.31
20163,2025-08-15,Aisha Khan,36645,Tampere,Pirkanmaa,Finland,First Class,2159.83,2273.09,0.075,170.48,57.22,2159.83,FI-2013-AI7145971-45933,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-2343,2.0,851.0996,1702.2
20167,2025-08-29,Daniel Romero,51889,Hanoi,Hanoi,Vietnam,Standard Class,4985.74,6215.1,0.2,1243.02,13.66,4985.74,VI-2012-DA5871470-44914,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-9824,2.0,169.4998,339.0
20047,2024-12-10,David Philippe,86262,Tampere,Pirkanmaa,Finland,Same Day,1146.34,1287.01,0.15,193.05,52.38,1146.34,FI-2016-DA8481188-42607,Monitor 27in IPS,Accessories,Technology,TEC-AC-2252,1.0,389.7895,389.79
20161,2025-07-21,Sofia Müller,37092,Barcelona,Catalonia,Spain,Standard Class,781.83,802.15,0.1,80.22,59.9,781.83,SP-2015-SO1710601-45776,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-9309,1.0,228.1492,228.15
20103,2025-04-20,Aaron Bergman,15101,Valencia,Valencian Community,Spain,Second Class,1455.4,1473.75,0.05,73.69,55.34,1455.4,SP-2015-AA1419843-49198,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-7637,10.0,5.5531,55.53
20059,2023-05-25,Aaron Bergman,89927,Turku,Southwest Finland,Finland,Same Day,3067.52,3580.88,0.15,537.13,23.77,3067.52,FI-2014-AA2156902-48289,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-5269,6.0,573.3538,3440.12
20223,2025-03-07,Elina Virtanen,40590,Barcelona,Catalonia,Spain,Same Day,3029.73,3004.34,0.0,0.0,25.39,3029.73,SP-2012-EL8876742-45246,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-8734,1.0,20.2669,20.27
20109,2024-04-29,Mikko Laine,38306,Seattle,Washington,United States,Second Class,2032.23,2011.98,,,20.25,2032.23,UN-2014-MI3475548-49764,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-5767,1.0,152.9402,152.94
20143,2026-02-12,Aisha Khan,64240,Tampere,Pirkanmaa,Finland,Second Class,1102.11,1087.16,0.0,0.0,14.95,1102.11,FI-2016-AI7320310-42527,"Desk Organizer Tray, Bamboo",Storage,Office Supplies,OFF-ST-2483,4.0,19.6437,78.57
20242,2023-07-09,Sofia Müller,66973,Hanoi,Hanoi,Vietnam,Standard Class,10044.68,12544.31,0.2,2508.86,9.23,10044.68,VI-2015-SO6029008-47933,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-4913,10.0,414.1895,4141.9
